source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0043434,response to peptide hormone,0.2842171165223347,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals."" [PMID:11027914, PMID:15134857, Wikipedia:Peptide_hormone]",5,389,1,22737,0.002570694087403599,0.2,query_1,"['GO:0009725', 'GO:1901698', 'GO:1901700']"
GO:BP,GO:0015813,L-glutamate transmembrane transport,0.2842171165223347,False,"""The directed movement of L-glutamate across a membrane by means of some agent such as a transporter or a pore."" [PMID:21307582]",5,389,1,22737,0.002570694087403599,0.2,query_1,"['GO:0051938', 'GO:1902475']"
GO:BP,GO:0080148,negative regulation of response to water deprivation,0.2842171165223347,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to water deprivation. Response to water deprivation is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a water deprivation stimulus, prolonged deprivation of water."" [PMID:18835996]",5,389,1,22737,0.002570694087403599,0.2,query_1,"['GO:0009414', 'GO:0048585', 'GO:2000070']"
GO:BP,GO:0019566,arabinose metabolic process,0.2842171165223347,False,"""The chemical reactions and pathways involving arabinose, arabino-pentose. L-Arabinose occurs both free, for example in the heartwood of many conifers, and in the combined state, as a constituent of plant hemicelluloses, bacterial polysaccharides etc. D-arabinose is a constituent of arabinonucleosides."" [ISBN:0198506732]",5,389,1,22737,0.002570694087403599,0.2,query_1,['GO:0019321']
GO:BP,GO:0080168,abscisic acid transport,0.2842171165223347,False,"""The directed movement of abscisic acid into, out of, within or between cells by means of some external agent such as a transporter or pore."" [PMID:20133881]",5,389,1,22737,0.002570694087403599,0.2,query_1,"['GO:0015718', 'GO:0015850', 'GO:0046865']"
GO:BP,GO:0051938,L-glutamate import,0.2842171165223347,False,"""The directed movement of L-glutamate, the L-enantiomer of the anion of 2-aminopentanedioic acid, into a cell or organelle."" [GOC:ai, GOC:jsg, GOC:mah]",5,389,1,22737,0.002570694087403599,0.2,query_1,"['GO:0006835', 'GO:0015800', 'GO:0015807']"
GO:BP,GO:0009823,cytokinin catabolic process,0.2842171165223347,False,"""The chemical reactions and pathways resulting in the breakdown of cytokinins, a class of adenine-derived compounds that can function in plants as plant growth regulators."" [GOC:lr]",5,389,1,22737,0.002570694087403599,0.2,query_1,"['GO:0009690', 'GO:0042447']"
GO:BP,GO:0009807,lignan biosynthetic process,0.2842171165223347,False,"""The chemical reactions and pathways resulting in the formation of lignans, any member of a class of plant metabolites related to lignins. Lignans are usually found as phenylpropanoid dimers in which the phenylpropanoid units are linked tail to tail and thus having a 2,3 dibenzylbutane skeleton, but higher oligomers can also exist."" [GOC:jl, PMID:10074466]",5,389,1,22737,0.002570694087403599,0.2,query_1,"['GO:0009699', 'GO:0009806']"
GO:BP,GO:0009813,flavonoid biosynthetic process,0.28569317864227417,False,"""The chemical reactions and pathways resulting in the formation of flavonoids, a group of phenolic derivatives containing a flavan skeleton."" [GOC:tair_curators, ISBN:0198547684]",60,389,3,22737,0.007712082262210797,0.05,query_1,"['GO:0009058', 'GO:0009812']"
GO:BP,GO:0010154,fruit development,0.28628859150444225,False,"""The process whose specific outcome is the progression of the fruit over time, from its formation to the mature structure. The fruit is a reproductive body of a seed plant."" [GOC:sm]",590,389,15,22737,0.038560411311053984,0.025423728813559324,query_1,['GO:0048608']
GO:BP,GO:0016441,post-transcriptional gene silencing,0.28956311566186616,False,"""The inactivation of gene expression that occurs after transcription."" [GOC:mah, PMID:15020054]",97,389,4,22737,0.010282776349614395,0.041237113402061855,query_1,"['GO:0010608', 'GO:0010629']"
GO:BP,GO:1901701,cellular response to oxygen-containing compound,0.29131209532871016,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",690,389,17,22737,0.043701799485861184,0.02463768115942029,query_1,"['GO:0070887', 'GO:1901700']"
GO:BP,GO:0009644,response to high light intensity,0.29268831098265974,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a high light intensity stimulus."" [GOC:go_curators]",61,389,3,22737,0.007712082262210797,0.04918032786885246,query_1,['GO:0009642']
GO:BP,GO:0006720,isoprenoid metabolic process,0.3015001977205834,False,"""The chemical reactions and pathways involving isoprenoid compounds, isoprene (2-methylbuta-1,3-diene) or compounds containing or derived from linked isoprene (3-methyl-2-butenylene) residues."" [ISBN:0198547684]",180,389,6,22737,0.015424164524421594,0.03333333333333333,query_1,['GO:0006629']
GO:BP,GO:0009063,amino acid catabolic process,0.3017481634106308,False,"""The chemical reactions and pathways resulting in the breakdown of amino acids, organic acids containing one or more amino substituents."" [GOC:ai]",62,389,3,22737,0.007712082262210797,0.04838709677419355,query_1,"['GO:0006520', 'GO:0009056']"
GO:BP,GO:0009605,response to external stimulus,0.30357829828218386,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",1305,389,29,22737,0.07455012853470437,0.022222222222222223,query_1,['GO:0050896']
GO:BP,GO:0009639,response to red or far red light,0.30357829828218386,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a red or far red light stimulus. Red light is electromagnetic radiation of wavelength of 580-700nm. Far red light is electromagnetic radiation of wavelength 700-800nm. An example of this response is seen at the beginning of many plant species developmental stages. These include germination, and the point when cotyledon expansion is triggered. In certain species these processes take place in response to absorption of red light by the pigment molecule phytochrome, but the signal can be reversed by exposure to far red light. During the initial phase the phytochrome molecule is only present in the red light absorbing form, but on absorption of red light it changes to a far red light absorbing form, triggering progress through development. An immediate short period of exposure to far red light entirely returns the pigment to its initial state and prevents triggering of the developmental process. A thirty minute break between red and subsequent far red light exposure renders the red light effect irreversible, and development then occurs regardless of whether far red light exposure subsequently occurs."" [GOC:ai, GOC:mtg_far_red]",224,389,7,22737,0.017994858611825194,0.03125,query_1,['GO:0009416']
GO:BP,GO:0048519,negative regulation of biological process,0.30767364221238797,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1000,389,23,22737,0.05912596401028278,0.023,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0006972,hyperosmotic response,0.30767364221238797,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, a hyperosmotic environment, i.e. an environment with a higher concentration of solutes than the organism or cell."" [GOC:jl, PMID:12142009]",63,389,3,22737,0.007712082262210797,0.047619047619047616,query_1,['GO:0006970']
GO:BP,GO:1901401,regulation of tetrapyrrole metabolic process,0.30767364221238797,False,"""Any process that modulates the frequency, rate or extent of tetrapyrrole metabolic process."" [GOC:mengo_curators, GOC:TermGenie]",30,389,2,22737,0.005141388174807198,0.06666666666666667,query_1,"['GO:0019222', 'GO:0033013']"
GO:BP,GO:0042447,hormone catabolic process,0.3157013094313516,False,"""The chemical reactions and pathways resulting in the breakdown of any hormone, naturally occurring substances secreted by specialized cells that affects the metabolism or behavior of other cells possessing functional receptors for the hormone."" [GOC:jl]",6,389,1,22737,0.002570694087403599,0.16666666666666666,query_1,"['GO:0009056', 'GO:0042445']"
GO:BP,GO:0009968,negative regulation of signal transduction,0.3157013094313516,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]",102,389,4,22737,0.010282776349614395,0.0392156862745098,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']"
GO:BP,GO:0042659,regulation of cell fate specification,0.3157013094313516,False,"""Any process that mediates the adoption of a specific fate by a cell."" [GOC:go_curators]",6,389,1,22737,0.002570694087403599,0.16666666666666666,query_1,"['GO:0001708', 'GO:0010453']"
GO:BP,GO:0048577,"negative regulation of short-day photoperiodism, flowering",0.3157013094313516,False,"""Any process that stops, prevents or reduces short-day photoperiodism, where the response associated with the photoperiodism is flowering. Flowering is defined by the switch from the vegetative to the reproductive phase."" [GOC:jid, GOC:pj, ISBN:0582015952, ISBN:0697037754, ISBN:0709408862]",6,389,1,22737,0.002570694087403599,0.16666666666666666,query_1,"['GO:0048575', 'GO:0048581', 'GO:0048585', 'GO:0048587']"
GO:BP,GO:0006597,spermine biosynthetic process,0.3157013094313516,False,"""The chemical reactions and pathways resulting in the formation of spermine, a polybasic amine found in human sperm, in ribosomes and in some viruses and involved in nucleic acid packaging."" [GOC:curators, MetaCyc:ARGSPECAT-PWY]",6,389,1,22737,0.002570694087403599,0.16666666666666666,query_1,"['GO:0006596', 'GO:0008215']"
GO:BP,GO:0080024,indolebutyric acid metabolic process,0.3157013094313516,False,"""The chemical reactions and pathways involving indolebutyric acid, a compound that serves as an active or storage form of the hormone indole-3-acetic acid (an auxin) in many plants."" [PMID:18725356]",6,389,1,22737,0.002570694087403599,0.16666666666666666,query_1,"['GO:0009850', 'GO:0032787', 'GO:0042430']"
GO:BP,GO:0140547,acquisition of seed longevity,0.3157013094313516,False,"""The acquisition of seed longevity is the ordered series of events during seed development, that prevent embryo deterioration and ROS damage and thus contribute to seed viability over time or in response to adverse environmental conditions. These events include protective (e.g. production of glassy cytoplasm ) and repair (e.g. oxidative stress responses) processes."" [PMID:26637538]",6,389,1,22737,0.002570694087403599,0.16666666666666666,query_1,"['GO:0032501', 'GO:0048316']"
